route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
620,shape620-V,6090,"PRAÇA TERMINAL MESSEJANA, SN",1,-38.501713,-3.831533,29.9082335170266
620,shape620-V,1198,"AVENIDA JORNALISTA TOMAZ COELHO, 399",2,-38.498446,-3.832406,653.565969147435
620,shape620-V,1204,"RUA EDUARDO PORTO, 151",3,-38.494626,-3.83272,1079.32822025921
620,shape620-V,1210,"RUA PDE PEDRO DE ALENCAR, 805",4,-38.494147,-3.835772,1480.95665364924
620,shape620-V,3765,"RUA PDE PEDRO DE ALENCAR, 1141",5,-38.49419,-3.837755,1700.20740095703
620,shape620-V,3763,"RUA PDE PEDRO DE ALENCAR, 1352",6,-38.494245,-3.839993,1947.67502474084
620,shape620-V,3769,"RUA PDE PEDRO DE ALENCAR, 1662",7,-38.494326,-3.842326,2205.72038938448
620,shape620-V,3818,"RUA PDE PEDRO DE ALENCAR, 2012",8,-38.494498,-3.845325,2537.85324616478
620,shape620-V,3814,"RUA PDE PEDRO DE ALENCAR, 2230",9,-38.494743,-3.847828,2815.90640692627
620,shape620-V,4679,"RODOVIA BR 116, SN",10,-38.495611,-3.852716,3467.84458879195
620,shape620-V,3824,"RUA PEDRO DE SOUZA, 217",11,-38.497522,-3.852736,3716.50661316103
620,shape620-V,5406,"RUA MARIA QUINTINO, SN",12,-38.500503,-3.85379,4191.17666861888
620,shape620-V,3845,"RUA JOCENO MONTEIRO, 877",13,-38.500965,-3.856383,4482.39547412034
620,shape620-V,3844,"RUA MARIA QUINTINO, 1033",14,-38.501155,-3.857634,4622.28016766658
620,shape620-V,5404,"RUA MARIA QUINTINO, 1140",15,-38.501391,-3.859335,4812.13069723242
620,shape620-V,5329,"RUA SAO LEOPOLDO, 829",16,-38.503499,-3.861118,5141.9952892202
620,shape620-V,5336,"RUA SAO LEOPOLDO, SN",17,-38.504397,-3.862137,5292.42490953274
620,shape620-V,5327,"RUA SAO LEOPOLDO, 615",18,-38.505596,-3.863494,5492.97871225351
620,shape620-V,5326,"RUA SAO LEOPOLDO, 419",19,-38.506918,-3.86501,5715.74837256515
620,shape620-V,5324,"RUA CRUZEIRO    D-69, 1360",20,-38.508444,-3.864985,5919.87481821493
620,shape620-V,5322,"RUA JARDIM BOTANICO, 2090",21,-38.509318,-3.864901,6061.50428596954
620,shape620-V,5321,"RUA JARDIM BOTANICO, 2335",22,-38.510131,-3.867865,6401.3838029332
620,shape620-V,6399,"RODOVIA ANEL VIÁRIO, 2091",23,-38.515648,-3.865636,7078.02096399444
620,shape620-V,5066,"AVENIDA CEL DIONÍZIO ALENCAR / ANCURI, 1782",24,-38.528192,-3.873853,8954.04095317722
620,shape620-V,3910,"AVENIDA CEL DIONÍZIO ALENCAR / ANCURI, 1928",25,-38.528651,-3.875315,9123.60690092309
620,shape620-V,5761,"RUA JORGE FIGUEIREDO, 2727",26,-38.524377,-3.885402,10679.2682081435
620,shape620-V,4761,"RUA JORGE FIGUEIREDO, SN",27,-38.517278,-3.891657,11727.7328551501
620,shape620-V,6056,"RUA JORGE FIGUEIREDO, SN",28,-38.51413,-3.894503,12197.9711244287
