route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
855,shape855-V,6344,"RUA GERALDO LIMA, S/N",1,-38.464553,-3.825906,12.6253395986378
855,shape855-V,3717,"AVENIDA PRO JOSÉ ARTHUR DE CARVALHO, 1551",2,-38.465739,-3.826528,181.583504581837
855,shape855-V,5562,"AVENIDA JOSÉ ARTHUR DE CARVALHO, SN",3,-38.46925,-3.827225,586.675498835176
855,shape855-V,756,"AVENIDA PRO JOSÉ ARTHUR DE CARVALHO, 795",4,-38.472459,-3.82668,948.037002475503
855,shape855-V,4095,"AVENIDA PRO JOSÉ ARTHUR DE CARVALHO, 510",5,-38.474169,-3.826355,1141.2783734063
855,shape855-V,752,"AVENIDA PRO JOSÉ ARTHUR DE CARVALHO, 461",6,-38.475664,-3.826066,1310.31956451233
855,shape855-V,5516,"AVENIDA CAPRICHO, 1650",7,-38.477699,-3.823119,1895.89479820478
855,shape855-V,743,"AVENIDA ODILON GUIMARAES, 1950",8,-38.476502,-3.821438,2124.35300808134
855,shape855-V,744,"AVENIDA ODILON GUIMARAES, 2130",9,-38.475402,-3.819907,2333.0589426648
855,shape855-V,3452,"AVENIDA ODILON GUIMARAES, 2460",10,-38.473504,-3.817791,2650.75233478658
855,shape855-V,3453,"AVENIDA ODILON GUIMARAES, 2567",11,-38.472064,-3.817037,2831.08384043754
855,shape855-V,3457,"AVENIDA ODILON GUIMARAES, 3721",12,-38.467604,-3.814827,3383.31704690839
855,shape855-V,3456,"AVENIDA ODILON GUIMARAES, SN",13,-38.466151,-3.81413,3562.10315815807
855,shape855-V,4002,"AVENIDA ODILON GUIMARAES, 4422",14,-38.462403,-3.810528,4156.55888539106
855,shape855-V,5075,"AVENIDA ODILON GUIMARAES, 4675",15,-38.461788,-3.808469,4394.18906896153
855,shape855-V,3172,"AVENIDA MAE LISBOA, 1101",16,-38.469502,-3.807806,5772.31482953441
855,shape855-V,4527,"AVENIDA MAE LISBOA, SN",17,-38.475293,-3.807866,6418.95991422858
855,shape855-V,3168,"AVENIDA WASHINGTON SOARES, 5295",18,-38.479051,-3.805469,7115.22081186771
