route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
407,shape407-V,5362,"RUA PEDRO PRIMEIRO, SN",1,-38.531995,-3.730127,0
407,shape407-V,1608,"AVENIDA IMPERADOR, 1490",2,-38.53666,-3.734477,950.753606683352
407,shape407-V,4767,"RUA TEREZA CRISTINA, 1846",3,-38.539392,-3.735806,1434.70140215024
407,shape407-V,2055,"AVENIDA 13 DE MAIO, 2959",4,-38.54151,-3.738956,2259.54711570192
407,shape407-V,2079,"AVENIDA 13 DE MAIO, SN",5,-38.538363,-3.741644,2718.32696653385
407,shape407-V,2076,"AVENIDA 13 DE MAIO, SN",6,-38.537292,-3.742565,2874.88112496723
407,shape407-V,2075,"AVENIDA 13 DE MAIO, SN",7,-38.535791,-3.743859,3094.53286090942
407,shape407-V,2418,"AVENIDA DOS EXPEDICIONARIOS, 3080",8,-38.535328,-3.745609,3334.18281179567
407,shape407-V,2397,"AVENIDA DOS EXPEDICIONARIOS, 3442",9,-38.536288,-3.748832,3706.08658390824
407,shape407-V,2411,"AVENIDA DOS EXPEDICIONARIOS, 3910",10,-38.537457,-3.752653,4147.96573227726
407,shape407-V,2833,"AVENIDA DOS EXPEDICIONARIOS, 4333",11,-38.53864,-3.756481,4591.03639715464
407,shape407-V,2832,"AVENIDA DOS EXPEDICIONARIOS, 4610",12,-38.539323,-3.758734,4851.38170161652
407,shape407-V,2841,"AVENIDA DOS EXPEDICIONARIOS, 4773",13,-38.540011,-3.760988,5112.00547140563
407,shape407-V,2838,"AVENIDA DOS EXPEDICIONARIOS, 4970",14,-38.540741,-3.763393,5389.93267485919
407,shape407-V,2941,"AVENIDA DOS EXPEDICIONARIOS, 5151",15,-38.541204,-3.764879,5562.05030039257
407,shape407-V,2938,"AVENIDA DOS EXPEDICIONARIOS, 5420",16,-38.541946,-3.76728,5839.94893698866
407,shape407-V,2963,"AVENIDA DOS EXPEDICIONARIOS, 5612",17,-38.542513,-3.769163,6057.40532935763
407,shape407-V,2964,"RUA RAUL CABRAL, 602",18,-38.543748,-3.769239,6235.5122815455
407,shape407-V,2936,"RUA RAUL CABRAL, 750",19,-38.545649,-3.768293,6472.8115333851
407,shape407-V,4833,"RUA ISAIAS BORIS, 336",20,-38.548427,-3.767036,6841.9498138765
407,shape407-V,2916,"RUA ISAIAS BORIS, 538",21,-38.549788,-3.76756,7003.79864637661
407,shape407-V,2923,"RUA ANTONIO FIUZA, 167",22,-38.552152,-3.770034,7420.6202903437
407,shape407-V,5127,"RUA GALILEU, 334",23,-38.551836,-3.776661,8369.9070013655
