route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
361,shape361-I,5822,"PRAÇA TERMINAL SIQUEIRA, SN",1,-38.586833,-3.789329,2.70025569679565e-09
361,shape361-I,181,"AVENIDA OSORIO DE PAIVA, 2821",2,-38.58583,-3.788133,531.052579717589
361,shape361-I,179,"AVENIDA CARDOSO DE BARROS, 2395",3,-38.584131,-3.786895,764.984941561508
361,shape361-I,175,"AVENIDA GAL OSORIO DE PAIVA, 2165",4,-38.581199,-3.784994,1152.47477941791
361,shape361-I,176,"AVENIDA GAL OSORIO DE PAIVA, 1957",5,-38.579657,-3.784002,1355.7992985264
361,shape361-I,183,"AVENIDA GAL OSORIO DE PAIVA, 1781",6,-38.577651,-3.782807,1614.82470955684
361,shape361-I,1633,"AVENIDA GAL OSORIO DE PAIVA, 1591",7,-38.575049,-3.781093,1960.33614329816
361,shape361-I,1630,"AVENIDA GAL OSÓRIO DE PAIVA, 1293",8,-38.573261,-3.779915,2197.83372546302
361,shape361-I,1629,"AVENIDA GAL OSORIO DE PAIVA, SN",9,-38.571692,-3.778921,2403.80602363341
361,shape361-I,1622,"AVENIDA GAL OSORIO DE PAIVA, 848",10,-38.569707,-3.777667,2664.18420071334
361,shape361-I,1642,"AVENIDA GAL OSORIO DE PAIVA, 395",11,-38.567162,-3.776059,2998.04036320595
361,shape361-I,6083,"PRAÇA TERMINAL PARANGABA, SN",12,-38.56358,-3.775878,3508.90651638059
