route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
696,shape696-I,5830,"RUA LUCIMAR OLIVEIRA, SN",1,-38.463337,-3.82987,4.1957157056886e-10
696,shape696-I,3728,"RUA JOSÉ EUCLIDES FERREIRA GOMES, SN",2,-38.464174,-3.8296,131.243538774144
696,shape696-I,5562,"AVENIDA JOSÉ ARTHUR DE CARVALHO, SN",3,-38.46925,-3.827225,903.832338905768
696,shape696-I,756,"AVENIDA PRO JOSÉ ARTHUR DE CARVALHO, 795",4,-38.472459,-3.82668,1265.1938425461
696,shape696-I,4095,"AVENIDA PRO JOSÉ ARTHUR DE CARVALHO, 510",5,-38.474169,-3.826355,1458.43521347689
696,shape696-I,752,"AVENIDA PRO JOSÉ ARTHUR DE CARVALHO, 461",6,-38.475664,-3.826066,1627.47640458292
696,shape696-I,748,"AVENIDA ODILON GUIMARAES, 1369",7,-38.479603,-3.825778,2194.71563750998
696,shape696-I,1133,"RUA DOR JOAQUIM BENTO, 698",8,-38.484995,-3.828294,2907.50386756392
696,shape696-I,6154,"RUA JOAQUIM BENTO, 497",9,-38.487299,-3.828336,3163.70249209337
696,shape696-I,6155,"RUA ANTONIO DE BARROS, 142",10,-38.488687,-3.829568,3407.51728320682
696,shape696-I,5210,"RUA MANUEL C BRANCO, 655",11,-38.489485,-3.832638,3794.01720043918
696,shape696-I,1206,"RUA MANUEL C BRANCO, SN",12,-38.4927,-3.831807,4163.39259556927
696,shape696-I,1203,"RUA MANUEL C BRANCO, 54",13,-38.495075,-3.831666,4427.88392087616
696,shape696-I,5809,"PRAÇA TERMINAL MESSEJANA, SN",14,-38.501933,-3.831484,5211.99508257593
