route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
114,shape114-I,5860,"AVENIDA L CJ NOVA ASSUNÇÃO, SN",1,-38.5994,-3.711898,1.66058093093341e-09
114,shape114-I,5461,"AVENIDA AV. L CJ NOVA ASSUNÇÃO, 612",2,-38.598542,-3.709707,260.258267182038
114,shape114-I,116,"AVENIDA J CJ POLAR, 10",3,-38.596508,-3.709968,572.342448798407
114,shape114-I,4041,"AVENIDA J CJ POLAR, 680",4,-38.596952,-3.711517,750.526035061683
114,shape114-I,4698,"AVENIDA J CJ NOVA ASSUNCAO, 960",5,-38.596735,-3.714037,1095.81254915307
114,shape114-I,120,"AVENIDA J CJ NOVA ASSUNCAO, 1183",6,-38.597278,-3.715936,1314.21313580837
114,shape114-I,4040,"AVENIDA D CJ PLANALTO BARRA, 103",7,-38.596302,-3.716463,1461.00684971527
114,shape114-I,131,"AVENIDA MOZART P.LUCENA, 229",8,-38.595202,-3.716537,1606.98720185776
114,shape114-I,133,"AVENIDA MOZART P.LUCENA, 1357",9,-38.594688,-3.714771,1810.374667561
114,shape114-I,117,"AVENIDA MOZART P.LUCENA, 1211",10,-38.594275,-3.713349,1974.11577724714
114,shape114-I,139,"AVENIDA CEL CARVALHO, 1033 A",11,-38.589429,-3.711356,2977.66748026074
114,shape114-I,19,"AVENIDA CEL CARVALHO, 597",12,-38.590279,-3.708209,3338.22209422421
114,shape114-I,17,"AVENIDA CEL CARVALHO, 205",13,-38.59076,-3.706411,3544.0491932048
114,shape114-I,12,"AVENIDA CEL CARVALHO, 163",14,-38.591445,-3.703736,3849.3641553491
114,shape114-I,4244,"AVENIDA FRANCISCO SA, 7867",15,-38.5899,-3.704048,4068.41828355201
114,shape114-I,31,"AVENIDA FRANCISCO SA, 7785",16,-38.587929,-3.705231,4323.37949503014
114,shape114-I,35,"AVENIDA FRANCISCO SA, 7620",17,-38.586115,-3.706346,4559.53648980192
114,shape114-I,32,"AVENIDA FRANCISCO SA, 7326",18,-38.584548,-3.707274,4761.53113742557
114,shape114-I,38,"AVENIDA FRANCISCO SA, SN",19,-38.582884,-3.70826,4976.06014704264
114,shape114-I,36,"AVENIDA FRANCISCO SA, 6349",20,-38.580628,-3.709426,5259.0268293987
114,shape114-I,224,"AVENIDA FRANCISCO SA, 5991",21,-38.578834,-3.710036,5469.37507510243
114,shape114-I,222,"AVENIDA FRANCISCO SA, 5855",22,-38.576925,-3.710712,5694.16680400889
114,shape114-I,229,"AVENIDA FRANCISCO SA, 5652",23,-38.574684,-3.711497,5957.7160820157
114,shape114-I,227,"AVENIDA FRANCISCO SA, 5383",24,-38.57268,-3.712169,6192.33693392308
114,shape114-I,230,"AVENIDA FRANCISCO SA, 5045",25,-38.569423,-3.713289,6574.61874735415
114,shape114-I,261,"AVENIDA FRANCISCO SA, 4669",26,-38.5674,-3.713992,6812.32865471704
114,shape114-I,259,"AVENIDA FRANCISCO SA, 4487",27,-38.564654,-3.714944,7134.91560569086
114,shape114-I,263,"AVENIDA FRANCISCO SA, 4237",28,-38.562598,-3.715643,7375.94924301032
114,shape114-I,262,"AVENIDA FRANCISCO SA, 3990",29,-38.560783,-3.716253,7588.47842441366
114,shape114-I,266,"AVENIDA FRANCISCO SA, 3783",30,-38.558873,-3.716894,7812.10069331532
114,shape114-I,4247,"AVENIDA FRANCISCO SA, 3636",31,-38.556518,-3.717681,8087.7019736199
114,shape114-I,4249,"AVENIDA FRANCISCO SA, SN",32,-38.555099,-3.718161,8253.96987947185
114,shape114-I,963,"AVENIDA FRANCISCO SA, 2580",33,-38.548149,-3.72044,9065.81553335828
114,shape114-I,978,"AVENIDA FRANCISCO SA, 2164",34,-38.544925,-3.721481,9441.86828026293
114,shape114-I,4784,"RUA SÃO PAULO, 1941",35,-38.542548,-3.721098,9802.24955277125
114,shape114-I,982,"RUA SÃO PAULO, 742",36,-38.541731,-3.721365,9897.65318169454
114,shape114-I,986,"RUA SAO PAULO, 1460",37,-38.538621,-3.72237,10260.4560465422
114,shape114-I,4409,"RUA SAO PAULO, 1170",38,-38.536823,-3.72297,10470.8547171646
114,shape114-I,985,"RUA PDE MORORO, 521",39,-38.53618,-3.72126,10682.157762525
114,shape114-I,993,"RUA CASTRO E SILVA, 950",40,-38.533664,-3.721771,10998.7411761359
114,shape114-I,4715,"PRAÇA CASTRO CARREIRO, SN",41,-38.5298,-3.722778,11440.8108896707
