route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
368,shape368-V,5819,"PRAÇA TERMINAL CONJUNTO CEARÁ, SN",1,-38.607545,-3.772986,12.5782269042614
368,shape368-V,1393,"AVENIDA L CJ CEARÁ, 135",2,-38.607703,-3.774932,353.410902398106
368,shape368-V,1403,"RUA JOSE TORRES, 1576",3,-38.606192,-3.776091,625.805922090891
368,shape368-V,1413,"RUA JOSE TORRES, 824",4,-38.606772,-3.778179,865.425091222089
368,shape368-V,1414,"RUA JOSE TORRES, 1052",5,-38.607319,-3.780145,1091.07259624524
368,shape368-V,1938,"RUA JOSE TORRES, 1310 B",6,-38.607877,-3.782171,1323.46056938487
368,shape368-V,4372,"RUA CEL VIRGILIO N PAES, 922",7,-38.609588,-3.791372,2488.33399927342
368,shape368-V,4373,"RUA CEL VIRGILIO N PAES, 1120",8,-38.610065,-3.792878,2663.02637820976
368,shape368-V,4374,"RUA CEL VIRGILIO N PAES, 1072",9,-38.610756,-3.79501,2910.8770941307
368,shape368-V,1096,"RUA FRANCISCO PAIVA, 1034",10,-38.614329,-3.791007,3909.81488790423
368,shape368-V,1934,"RUA BOM JESUS, 2460",11,-38.615148,-3.789903,4122.134549587
368,shape368-V,1936,"RUA BOM JESUS, 2822",12,-38.619842,-3.788485,4666.41058724245
368,shape368-V,1937,"RUA BOM JESUS, 3091",13,-38.620803,-3.788209,4777.39360532891
368,shape368-V,5073,"RUA BOM JESUS, 3336",14,-38.623362,-3.787492,5072.38894580608
368,shape368-V,1097,"RUA FRANCISCO PAIVA, 1326",15,-38.615116,-3.793495,6658.23219424883
368,shape368-V,4420,"RUA FRANCISCO PAIVA, 1548",16,-38.615999,-3.795826,6934.54751173234
368,shape368-V,5916,"RUA TRES CONJ HAB TATUMUNDÉ, SN",17,-38.615377,-3.801623,8107.35246294627
