route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
341,shape341-I,6095,"PRAÇA TERMINAL CONJUNTO CEARÁ, SN",1,-38.607558,-3.773036,2.41386494878654e-10
341,shape341-I,1393,"AVENIDA L CJ CEARÁ, 135",2,-38.607703,-3.774932,213.144838265779
341,shape341-I,1401,"AVENIDA 741 CJ CEARA, 201",3,-38.605698,-3.774326,553.297802566936
341,shape341-I,1368,"AVENIDA 727 CJ CEARA, 1250",4,-38.604936,-3.771542,872.471483119059
341,shape341-I,1370,"AVENIDA A CJ CEARA, 1033",5,-38.604344,-3.769418,1116.29110781436
341,shape341-I,1360,"AVENIDA A CJ CEARA, 540",6,-38.601344,-3.76701,1565.47278870977
341,shape341-I,1381,"AVENIDA I CJ CEARA, 219",7,-38.59865,-3.765902,1889.38190396008
341,shape341-I,1379,"AVENIDA I CJ CEARA, 339",8,-38.596999,-3.766568,2101.70569367077
341,shape341-I,1387,"AVENIDA I CJ CEARA, 710",9,-38.597571,-3.770401,2534.09341338363
341,shape341-I,1385,"AVENIDA I CJ CEARA, 1126 A",10,-38.597947,-3.772362,2754.85380804837
341,shape341-I,1423,"AVENIDA I CJ CEARA, 1390",11,-38.599447,-3.773162,2972.82269100498
341,shape341-I,1407,"AVENIDA I CJ CEARA, 1573",12,-38.600734,-3.773573,3124.82902969991
341,shape341-I,1405,"RUA DUAS NACOES, 308",13,-38.601431,-3.774733,3277.09370247534
341,shape341-I,1408,"RUA DUAS NACOES, 596",14,-38.602141,-3.77728,3569.4631962559
341,shape341-I,1415,"RUA EMILIO DE MENESES, 2259",15,-38.601275,-3.777848,3713.20370204427
341,shape341-I,1425,"RUA EMILIO DE MENESES, 1961",16,-38.598675,-3.778579,4013.00732980415
341,shape341-I,5427,"RUA EMILIO DE MENESES, 1576",17,-38.595205,-3.77955,4412.97750082225
341,shape341-I,1429,"RUA EMILIO DE MENESES, 1321",18,-38.593507,-3.780034,4608.9642959237
341,shape341-I,1431,"RUA EMILIO DE MENESES, 957",19,-38.589993,-3.781026,5014.27157946517
341,shape341-I,5094,"RUA EMILIO DE MENESES, 711",20,-38.588381,-3.781475,5200.01834032207
341,shape341-I,172,"RUA EMILIO DE MENESES, 385",21,-38.585227,-3.782373,5564.02462044642
341,shape341-I,1563,"AVENIDA AUGUSTO DOS ANJOS, 1786",22,-38.580391,-3.781577,6202.73527050111
341,shape341-I,1635,"AVENIDA AUGUSTO DOS ANJOS, 1417",23,-38.578065,-3.778928,6593.2616646124
341,shape341-I,1617,"AVENIDA AUGUSTO DOS ANJOS, 1150",24,-38.576497,-3.777127,6857.74642747799
341,shape341-I,1618,"AVENIDA AUGUSTO DOS ANJOS, 698",25,-38.574062,-3.774418,7261.20374748511
341,shape341-I,5232,"AVENIDA AUGUSTO DOS ANJOS, 408",26,-38.572219,-3.77244,7560.70758179219
341,shape341-I,2890,"AVENIDA AMÉRICO BARREIRA, 6180",27,-38.567696,-3.765683,8485.67646669703
341,shape341-I,2797,"AVENIDA AMÉRICO BARREIRA, 5750",28,-38.566064,-3.763128,8821.28357077214
341,shape341-I,2798,"AVENIDA AMÉRICO BARREIRA, 5572",29,-38.564602,-3.760876,9118.47212470169
341,shape341-I,2789,"AVENIDA AMÉRICO BARREIRA, 283",30,-38.563139,-3.758637,9414.65930714191
341,shape341-I,2790,"AVENIDA AMÉRICO BARREIRA, 4999",31,-38.561644,-3.757581,9619.9659088232
341,shape341-I,2793,"AVENIDA JOSE BASTOS, SN",32,-38.557681,-3.757025,10064.9485763048
341,shape341-I,2802,"AVENIDA JOSE BASTOS, SN",33,-38.555652,-3.755261,10364.1181163934
341,shape341-I,2377,"AVENIDA JOSE BASTOS, 4140",34,-38.554647,-3.754263,10521.0530609237
341,shape341-I,4944,"AVENIDA JOSE BASTOS, 3830",35,-38.551987,-3.751641,10934.8768235735
341,shape341-I,2373,"AVENIDA JOSE BASTOS, 3984",36,-38.549252,-3.748894,11364.3675158533
341,shape341-I,2370,"AVENIDA JOSE BASTOS, 3000",37,-38.547382,-3.747019,11657.7540537246
341,shape341-I,4945,"AVENIDA JOSE BASTOS, TIMBIRA",38,-38.545008,-3.744662,12028.3944614213
341,shape341-I,2072,"AVENIDA CARAPINIMA, 2504",39,-38.541628,-3.741465,12547.9238039809
341,shape341-I,2061,"RUA CARAPINIMA, 1707",40,-38.539345,-3.739233,12901.6921155018
341,shape341-I,3943,"AVENIDA TRISTAO GONCALVES, 1651",41,-38.536455,-3.736331,13356.7123820893
341,shape341-I,1715,"AVENIDA TRISTAO GONCALVES, 1441",42,-38.535412,-3.734475,13597.4530627268
341,shape341-I,1691,"AVENIDA TRISTAO GONCALVES, 1153",43,-38.5346,-3.731735,13913.4645850578
341,shape341-I,5288,"AVENIDA TRISTAO GONCALVES, 803",44,-38.533681,-3.728711,14238.7200014381
