route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
106,shape106-I,5851,"TRAVESSA TV CEMEC, SN",1,-38.576826,-3.727778,0
106,shape106-I,5694,"RUA FREI ODILON, 639",2,-38.572969,-3.725151,1023.73388965914
106,shape106-I,5689,"RUA FREI ODILON, 443",3,-38.571867,-3.723515,1243.3868564322
106,shape106-I,237,"RUA FRANCISCO CALACA, 1776",4,-38.574074,-3.716955,2484.38338388041
106,shape106-I,239,"RUA FRANCISCO CALACA, 1535",5,-38.573406,-3.715167,2695.4926785987
106,shape106-I,230,"AVENIDA FRANCISCO SA, 5045",6,-38.569423,-3.713289,3370.04761162971
106,shape106-I,261,"AVENIDA FRANCISCO SA, 4669",7,-38.5674,-3.713992,3607.7575189926
106,shape106-I,259,"AVENIDA FRANCISCO SA, 4487",8,-38.564654,-3.714944,3930.34446996642
106,shape106-I,263,"AVENIDA FRANCISCO SA, 4237",9,-38.562598,-3.715643,4171.37810728588
106,shape106-I,262,"AVENIDA FRANCISCO SA, 3990",10,-38.560783,-3.716253,4383.90728868922
106,shape106-I,266,"AVENIDA FRANCISCO SA, 3783",11,-38.558873,-3.716894,4607.52955759088
106,shape106-I,4247,"AVENIDA FRANCISCO SA, 3636",12,-38.556518,-3.717681,4883.13083789546
106,shape106-I,4249,"AVENIDA FRANCISCO SA, SN",13,-38.555099,-3.718161,5049.39874374741
106,shape106-I,963,"AVENIDA FRANCISCO SA, 2580",14,-38.548149,-3.72044,5861.24439763383
106,shape106-I,978,"AVENIDA FRANCISCO SA, 2164",15,-38.544925,-3.721481,6237.2971445385
106,shape106-I,4784,"RUA SÃO PAULO, 1941",16,-38.542548,-3.721098,6597.67841704681
106,shape106-I,982,"RUA SÃO PAULO, 742",17,-38.541731,-3.721365,6693.0820459701
106,shape106-I,979,"AVENIDA FILOMENO GOMES, SN",18,-38.54145,-3.719718,6958.29949119328
106,shape106-I,709,"AVENIDA FILOMENO GOMES, 291",19,-38.541853,-3.71685,7278.46681159141
106,shape106-I,707,"AVENIDA PRS CASTELO BRANCO, 595",20,-38.540313,-3.716961,7660.93891066886
106,shape106-I,3972,"AVENIDA PRS CASTELO BRANCO, 455",21,-38.53875,-3.717811,7859.75718127117
106,shape106-I,712,"AVENIDA PRS CASTELO BRANCO, 249",22,-38.537379,-3.718171,8017.11758033001
106,shape106-I,4412,"AVENIDA PRESIDENTE CASTELO BRANCO, 709",23,-38.535212,-3.71826,8258.30723570488
106,shape106-I,999,"AVENIDA PRS CASTELO BRANCO, NI",24,-38.528643,-3.720936,9046.57880514304
106,shape106-I,1214,"AVENIDA ALBERTO NEPOMUCENO, SN",25,-38.524429,-3.723415,9702.13341194495
106,shape106-I,1001,"RUA DOR JOAO MOREIRA, 163",26,-38.526007,-3.723169,9910.51258585693
106,shape106-I,1000,"RUA DOR JOAO MOREIRA, 489",27,-38.528991,-3.722157,10260.2521675043
106,shape106-I,3503,"PRAÇA CASTRO CARREIRO, SN",28,-38.52975,-3.722652,10552.4891418339
