route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
074,shape074-V,3249,"RUA DOR CARLOS R PAMPLONA, 433",1,-38.477846,-3.774106,13.9927070160642
074,shape074-V,3246,"RUA DOR CARLOS R PAMPLONA, 100",2,-38.480443,-3.774344,303.982349492658
074,shape074-V,3331,"AVENIDA WASHINGTON SOARES, SN",3,-38.481648,-3.773444,544.104327421769
074,shape074-V,3330,"AVENIDA WASHINGTON SOARES, SN",4,-38.481903,-3.770655,853.720669212168
074,shape074-V,3303,"AVENIDA WASHINGTON SOARES, SN",5,-38.482607,-3.763698,1626.82680444076
074,shape074-V,3302,"AVENIDA WASHINGTON SOARES, 689",6,-38.485048,-3.758526,2337.2427542411
074,shape074-V,5598,"AVENIDA WASHINGTON SOARES, 85",7,-38.489337,-3.757442,2828.34973958643
074,shape074-V,2550,"AVENIDA ENG SANTANA JUNIOR, SN",8,-38.490863,-3.753264,3436.17766237997
074,shape074-V,2547,"AVENIDA ANTONIO SALES, 3372",9,-38.490953,-3.748969,3995.38976372094
074,shape074-V,4348,"RUA BENI DE CARVALHO, 762",10,-38.493395,-3.746525,4467.59424595835
074,shape074-V,2166,"RUA PADRE VALDEVINO, 426",11,-38.496936,-3.745369,4881.04536673778
074,shape074-V,2165,"RUA PDE VALDEVINO, 1687",12,-38.500521,-3.744211,5299.23894821732
074,shape074-V,3884,"RUA PDE VALDEVINO, 2378",13,-38.504336,-3.743067,5741.43939953612
074,shape074-V,3882,"RUA PDE VALDEVINO, 1687",14,-38.509549,-3.741424,6348.13216729641
074,shape074-V,2119,"RUA PADRE VALDEVINO, 1071",15,-38.514523,-3.739859,6926.94908695304
074,shape074-V,6328,"RUA PADRE VALDEVINO, 681",16,-38.51798,-3.738764,7329.46016342119
074,shape074-V,2113,"RUA PDE VALDEVINO, SN",17,-38.522479,-3.737348,7852.99215633264
074,shape074-V,5567,"AVENIDA DOMINGOS OLIMPIO, 123",18,-38.52512,-3.738401,8294.47176253686
074,shape074-V,5033,"RUA DOMINGOS OLIMPIO, 591",19,-38.529105,-3.737228,8756.10821459235
074,shape074-V,1716,"RUA DOMINGOS OLIMPIO, 1250",20,-38.534588,-3.735376,9399.16960197868
074,shape074-V,5037,"RUA DOMINGOS OLIMPIO, 1800",21,-38.539126,-3.733951,9928.209228544
074,shape074-V,6262,"AVENIDA DOMINGOS OLIMPIO, 2032",22,-38.541385,-3.733106,10196.4293545233
074,shape074-V,1593,"AVENIDA PDE IBIAPINA, 1692",23,-38.54001,-3.730119,10851.4018973201
074,shape074-V,988,"AVENIDA PDE IBIAPINA, 1313",24,-38.540481,-3.726793,11222.7814113285
074,shape074-V,984,"AVENIDA FRANCISCO SA, 1801",25,-38.541708,-3.722537,11840.8845763887
074,shape074-V,4880,"AVENIDA FRANCISCO SA, 1771",26,-38.542923,-3.722143,11982.6591417931
074,shape074-V,976,"AVENIDA FRANCISCO SA, 2080",27,-38.544335,-3.721674,12147.8033457798
074,shape074-V,4250,"AVENIDA FRANCISCO SA, 2305",28,-38.545948,-3.72115,12336.0518038353
074,shape074-V,962,"AVENIDA FRANCISCO SA, 2410/20",29,-38.54751,-3.720649,12518.1345326701
074,shape074-V,964,"AVENIDA FRANCISCO SA, 2670",30,-38.549109,-3.720128,12704.8014398121
074,shape074-V,961,"RUA PDE ANCHIETA, 138",31,-38.549976,-3.72133,12911.0018606909
074,shape074-V,969,"RUA PDE ANCHIETA, 400",32,-38.550639,-3.723373,13148.5294713037
074,shape074-V,971,"AVENIDA SGT HERMINIO, 1346",33,-38.5526,-3.724922,13473.2084646755
074,shape074-V,968,"AVENIDA SGT HERMINIO, 1628",34,-38.555092,-3.725373,13754.3971881643
074,shape074-V,950,"AVENIDA SGT HERMINIO, 2006",35,-38.55884,-3.726073,14177.7682423947
074,shape074-V,943,"AVENIDA SGT HERMINIO, 2300",36,-38.561151,-3.726486,14438.4233791795
074,shape074-V,947,"AVENIDA SGT HERMINIO, SN",37,-38.563642,-3.726927,14719.389883279
074,shape074-V,937,"AVENIDA SGT HERMINIO, SN",38,-38.567027,-3.72746,15100.6693509269
074,shape074-V,1504,"AVENIDA SGT HERMINIO, 3763",39,-38.57422,-3.729551,15937.5565202464
074,shape074-V,1502,"AVENIDA SGT HERMINIO, 4289",40,-38.578413,-3.731185,16436.979509595
074,shape074-V,1495,"AVENIDA SGT HERMINIO, 4863",41,-38.583468,-3.733344,17047.9266637323
074,shape074-V,1493,"RUA CEL CARVALHO, 3568",42,-38.584248,-3.734926,17279.5624665373
074,shape074-V,6110,"PRAÇA TERMINAL ANTONIO BEZERRA, SN",43,-38.584548,-3.73752,17831.0731005554
