route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
377,shape377-I,5967,"RUA 62 CJ JOSÉ WALTER, SN",1,-38.558095,-3.837553,0
377,shape377-I,1125,"AVENIDA J CJ JOSE WALTER, SN",2,-38.556808,-3.834785,379.661862078508
377,shape377-I,1123,"AVENIDA J CJ JOSE WALTER, 951",3,-38.556353,-3.833321,549.193936185673
377,shape377-I,1122,"AVENIDA J CJ JOSE WALTER, 821",4,-38.556018,-3.832203,678.251870367828
377,shape377-I,1120,"RUA 69 CJ JOSE WALTER, 131",5,-38.554696,-3.830487,987.876207105512
377,shape377-I,5129,"AVENIDA J CJ JOSE WALTER, 251",6,-38.554548,-3.827297,1415.16701432468
377,shape377-I,5136,"AVENIDA J CJ JOSE WALTER, 21",7,-38.553916,-3.825273,1649.66567486079
377,shape377-I,698,"RUA A CJ JOSE WALTER, 481",8,-38.554608,-3.824716,1778.44916207519
377,shape377-I,694,"RUA A CJ JOSE WALTER, SN",9,-38.556223,-3.824224,1965.84461981883
377,shape377-I,672,"RUA A CJ JOSE WALTER, 810",10,-38.558231,-3.82361,2198.91789906804
377,shape377-I,6129,"AVENIDA BERNARDO MANOEL, 118",11,-38.558471,-3.822269,2394.71488260613
377,shape377-I,671,"AVENIDA COSTA E SILVA, SN",12,-38.557284,-3.821304,3211.38099170616
377,shape377-I,667,"AVENIDA PRS COSTA E SILVA, 2513",13,-38.559667,-3.820367,3496.05997881504
377,shape377-I,664,"AVENIDA PRS COSTA E SILVA, SN",14,-38.56274,-3.818887,3874.45448052955
377,shape377-I,603,"AVENIDA PRS COSTA E SILVA, SN",15,-38.564657,-3.817961,4110.63660310536
377,shape377-I,2262,"AVENIDA PRS COSTA E SILVA, SN",16,-38.566654,-3.816988,4357.0798627384
377,shape377-I,884,"AVENIDA PRS COSTA E SILVA, SN",17,-38.568899,-3.815232,4677.85855319813
377,shape377-I,2263,"AVENIDA PRS COSTA E SILVA, 978",18,-38.570944,-3.812912,5026.18100720255
377,shape377-I,5180,"AVENIDA PRS COSTA E SILVA, 715",19,-38.573071,-3.812218,5274.4968374351
377,shape377-I,876,"AVENIDA GODOFREDO MACIEL, 4140 A",20,-38.574424,-3.811082,5529.85036338072
377,shape377-I,5432,"AVENIDA GODOFREDO MACIEL, 3878",21,-38.573706,-3.808912,5782.61889274455
377,shape377-I,589,"AVENIDA GODOFREDO MACIEL, 3513",22,-38.57303,-3.806839,6023.74312808448
377,shape377-I,581,"AVENIDA GODOFREDO MACIEL, SN",23,-38.572095,-3.803865,6368.49788406656
377,shape377-I,579,"AVENIDA GODOFREDO MACIEL, 957",24,-38.571755,-3.80275,6497.40051624475
377,shape377-I,5189,"AVENIDA GODOFREDO MACIEL, 2743",25,-38.570898,-3.79994,6822.26002965825
377,shape377-I,473,"AVENIDA GODOFREDO MACIEL, 2440",26,-38.570056,-3.797172,7142.19606105613
377,shape377-I,471,"AVENIDA GODOFREDO MACIEL, 2291",27,-38.569599,-3.7957,7312.6414828407
377,shape377-I,467,"AVENIDA GODOFREDO MACIEL, 1728",28,-38.568743,-3.793511,7573.77090688956
377,shape377-I,481,"AVENIDA GODOFREDO MACIEL, SN",29,-38.567423,-3.791776,7815.22139633195
377,shape377-I,201,"AVENIDA GODOFREDO MACIEL, 1184",30,-38.566615,-3.786106,8460.2031032849
377,shape377-I,198,"AVENIDA GODOFREDO MACIEL, 841",31,-38.565918,-3.783838,8722.57778627466
377,shape377-I,1659,"AVENIDA GODOFREDO MACIEL, 603",32,-38.565341,-3.781936,8942.36700789019
377,shape377-I,1648,"RUA GERMANO FRANCK, 375",33,-38.559768,-3.775355,9934.06584573926
377,shape377-I,6083,"PRAÇA TERMINAL PARANGABA, SN",34,-38.56358,-3.775878,10703.2519498911
