route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
621,shape621-V,5809,"PRAÇA TERMINAL MESSEJANA, SN",1,-38.501933,-3.831484,19.0673702408697
621,shape621-V,1200,"RUA ANGELICA GURGEL, 106",2,-38.499044,-3.833166,673.692711615192
621,shape621-V,1195,"RUA GUARUJA, 906",3,-38.498621,-3.8348,902.317754708129
621,shape621-V,1208,"RUA GUARUJA, 645 A",4,-38.49517,-3.834883,1285.62349481603
621,shape621-V,1210,"RUA PDE PEDRO DE ALENCAR, 805",5,-38.494147,-3.835772,1500.5294183762
621,shape621-V,3765,"RUA PDE PEDRO DE ALENCAR, 1141",6,-38.49419,-3.837755,1719.78016568399
621,shape621-V,3763,"RUA PDE PEDRO DE ALENCAR, 1352",7,-38.494245,-3.839993,1967.2477894678
621,shape621-V,3769,"RUA PDE PEDRO DE ALENCAR, 1662",8,-38.494326,-3.842326,2225.29315411143
621,shape621-V,3818,"RUA PDE PEDRO DE ALENCAR, 2012",9,-38.494498,-3.845325,2557.42601089173
621,shape621-V,3814,"RUA PDE PEDRO DE ALENCAR, 2230",10,-38.494743,-3.847828,2835.47917165322
621,shape621-V,4679,"RODOVIA BR 116, SN",11,-38.495611,-3.852716,3487.41735351891
621,shape621-V,3823,"RODOVIA BR 116, SN",12,-38.495709,-3.853353,3558.66633440647
621,shape621-V,3849,"RUA ISABEL BEZERRA, SN",13,-38.496473,-3.855763,3877.01178422574
621,shape621-V,3848,"RUA ISABEL BEZERRA, 324",14,-38.498962,-3.855318,4157.70644463741
621,shape621-V,3846,"RUA ISABEL BEZERRA, 488",15,-38.500387,-3.855077,4318.14967880803
621,shape621-V,3845,"RUA JOCENO MONTEIRO, 877",16,-38.500965,-3.856383,4509.92989342801
621,shape621-V,3844,"RUA MARIA QUINTINO, 1033",17,-38.501155,-3.857634,4649.81458697426
621,shape621-V,5404,"RUA MARIA QUINTINO, 1140",18,-38.501391,-3.859335,4839.66511654009
621,shape621-V,5329,"RUA SAO LEOPOLDO, 829",19,-38.503499,-3.861118,5169.52970852788
621,shape621-V,5336,"RUA SAO LEOPOLDO, SN",20,-38.504397,-3.862137,5319.95932884041
621,shape621-V,5327,"RUA SAO LEOPOLDO, 615",21,-38.505596,-3.863494,5520.51313156119
621,shape621-V,5326,"RUA SAO LEOPOLDO, 419",22,-38.506918,-3.86501,5743.28279187283
621,shape621-V,5324,"RUA CRUZEIRO    D-69, 1360",23,-38.508444,-3.864985,5947.40923752261
621,shape621-V,5322,"RUA JARDIM BOTANICO, 2090",24,-38.509318,-3.864901,6075.77078351013
621,shape621-V,5321,"RUA JARDIM BOTANICO, 2335",25,-38.510131,-3.867865,6415.65030047378
621,shape621-V,6399,"RODOVIA ANEL VIÁRIO, 2091",26,-38.515648,-3.865636,7092.28746153502
621,shape621-V,5066,"AVENIDA CEL DIONÍZIO ALENCAR / ANCURI, 1782",27,-38.528192,-3.873853,8968.30745071781
621,shape621-V,3910,"AVENIDA CEL DIONÍZIO ALENCAR / ANCURI, 1928",28,-38.528651,-3.875315,9137.87339846367
621,shape621-V,5761,"RUA JORGE FIGUEIREDO, 2727",29,-38.524377,-3.885402,10693.534705684
621,shape621-V,4761,"RUA JORGE FIGUEIREDO, SN",30,-38.517278,-3.891657,11741.9993526907
621,shape621-V,6056,"RUA JORGE FIGUEIREDO, SN",31,-38.51413,-3.894503,12212.2376219693
