route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
303,shape303-V,6167,"AVENIDA TRISTÃO GONÇALVES, SN",1,-38.532985,-3.726394,18.3485546923657
303,shape303-V,1013,"AVENIDA IMPERADOR, 270",2,-38.533477,-3.72369,550.971357856355
303,shape303-V,1010,"AVENIDA IMPERADOR, 550",3,-38.534206,-3.726137,833.313292368069
303,shape303-V,1692,"AVENIDA IMPERADOR, 832",4,-38.534757,-3.727993,1047.40608129193
303,shape303-V,1599,"AVENIDA IMPERADOR, 1203",5,-38.535702,-3.731303,1428.04283901241
303,shape303-V,1607,"AVENIDA IMPERADOR, 1360",6,-38.536554,-3.73413,1754.54477484474
303,shape303-V,1610,"AVENIDA IMPERADOR, 1738",7,-38.537115,-3.736164,1988.56689801364
303,shape303-V,5123,"AVENIDA CARAPINIMA, 1938",8,-38.538187,-3.738056,2234.58744721006
303,shape303-V,2053,"AVENIDA CARAPINIMA, 2415",9,-38.542093,-3.741748,2830.36418648579
303,shape303-V,4911,"AVENIDA PDE CICERO, 458",10,-38.546881,-3.74262,3557.98019711453
303,shape303-V,4912,"AVENIDA PDE CICERO, 783",11,-38.548976,-3.740711,3872.06117618044
303,shape303-V,4915,"RUA FRANCISCA CLOTILDE, 526",12,-38.552929,-3.742748,4508.92970016441
303,shape303-V,2048,"RUA DELMIRO FARIAS, 1893",13,-38.553954,-3.744466,4767.62531889339
303,shape303-V,2365,"RUA MAJ PEDRO SAMPAIO, 1048",14,-38.553209,-3.746053,5023.74298441475
303,shape303-V,2356,"RUA MAJ PEDRO SAMPAIO, 1202",15,-38.55396,-3.746872,5146.82864132159
303,shape303-V,2357,"RUA MAJ PEDRO SAMPAIO, 282",16,-38.554469,-3.747454,5232.46417451886
303,shape303-V,2358,"RUA PRO COSTA MENDES, 1904",17,-38.554871,-3.747487,5295.92980313554
303,shape303-V,2324,"RUA FREI MARCELINO, 1495",18,-38.556489,-3.748223,5556.19526553658
303,shape303-V,2352,"RUA JOSE FACANHA, 933",19,-38.559016,-3.750545,5970.32481259419
303,shape303-V,2339,"RUA RIO GRANDE DO SUL, 206",20,-38.562133,-3.750935,6584.52072313169
303,shape303-V,2340,"RUA DOS ESTADOS, 745",21,-38.56307,-3.75252,6838.43059786106
