route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
666,shape666-I,6194,"RUA 4 PLANALTO ITAPERI, SN",1,-38.532052,-3.820254,4.88101677480685e-10
666,shape666-I,4177,"RUA 1 PLANALTO ITAPERI, 30",2,-38.532628,-3.82207,359.000554858079
666,shape666-I,3603,"RUA 10 JD CASTELAO, 628",3,-38.531343,-3.821153,626.458360098472
666,shape666-I,4178,"RUA 10 JD CASTELAO, 309",4,-38.53079,-3.819432,826.361553332721
666,shape666-I,4180,"RUA 10 JD CASTELAO, 23",5,-38.530175,-3.817512,1049.35218208614
666,shape666-I,3396,"RUA REGINA DE FATIMA, 4375",6,-38.529481,-3.817008,1174.59496636019
666,shape666-I,3394,"RUA N/BARROSO II, 301",7,-38.52818,-3.817113,1368.64849701505
666,shape666-I,3393,"RUA CRISTAIS PAULISTA, SN",8,-38.526842,-3.817562,1525.33396311459
666,shape666-I,4182,"RUA CRISTAIS PAULISTA, 769",9,-38.524887,-3.818144,1751.73663933328
666,shape666-I,4809,"RUA CRISTAIS PAULISTA, 1175",10,-38.524004,-3.81839,1853.48012211836
666,shape666-I,3605,"RUA EMILIANO DE ALMEIDA BRAGA, 1137",11,-38.524918,-3.819538,2105.46496961966
666,shape666-I,4871,"RUA ESMERALDA, 119",12,-38.525412,-3.820798,2278.47612592018
666,shape666-I,4868,"RUA SILVIA MARIA PEROBA PESSOA, 103",13,-38.524345,-3.821376,2462.33595872852
666,shape666-I,3607,"RUA AMÂNCIO PEREIRA, 537",14,-38.523872,-3.818485,2803.62100151717
666,shape666-I,4174,"RUA AMANCIO PEREIRA, 891",15,-38.523395,-3.816732,3004.5135774655
666,shape666-I,3409,"RUA POMPILIO GOMES, 96",16,-38.519918,-3.811342,4947.99465819974
666,shape666-I,3152,"RUA JOSÉ DA FRANÇA CABRAL, 647",17,-38.518003,-3.806603,6370.35306011669
666,shape666-I,3150,"RUA ADELIA FEIJO, 466",18,-38.516992,-3.805145,6578.68078848657
666,shape666-I,4803,"RUA ADELIA FEIJO, 300",19,-38.518273,-3.804113,6761.01570373695
666,shape666-I,4802,"RUA ADELIA FEIJO, 110",20,-38.519323,-3.803246,6911.94643321327
666,shape666-I,5502,"RUA B ESPL CASTELAO, 233",21,-38.518327,-3.801631,7143.22611845919
666,shape666-I,4800,"RUA JOSE MESSEIAS MATOS, 921",22,-38.517211,-3.799511,7411.14407628443
666,shape666-I,4798,"RUA JOSE MESSEIAS MATOS, 747",23,-38.516903,-3.798061,7575.03257348346
666,shape666-I,512,"RUA JOSE MESSEIAS MATOS, 605",24,-38.516606,-3.796656,7733.80169333521
666,shape666-I,503,"AVENIDA ALBERTO CRAVEIRO, 560",25,-38.518025,-3.794891,8086.05141870752
666,shape666-I,502,"AVENIDA ALBERTO CRAVEIRO, 560",26,-38.51801,-3.794821,8093.96632579757
666,shape666-I,504,"AVENIDA ALBERTO CRAVEIRO, 1415",27,-38.51758,-3.792782,8324.37940125567
666,shape666-I,369,"AVENIDA ALBERTO CRAVEIRO, 1129",28,-38.517506,-3.792452,8361.77101322942
666,shape666-I,367,"AVENIDA ALBERTO CRAVEIRO, 1111",29,-38.51712,-3.790681,8562.19023539994
666,shape666-I,361,"AVENIDA ALBERTO CRAVEIRO, 900",30,-38.517099,-3.785996,9081.28813375211
666,shape666-I,364,"AVENIDA ALBERTO CRAVEIRO, 430",31,-38.516097,-3.78189,9549.38232155821
666,shape666-I,3216,"AVENIDA BR 116, 42",32,-38.514855,-3.777778,10702.3031220047
666,shape666-I,3214,"AVENIDA BR 116, 6243 A",33,-38.515374,-3.77577,10931.6342022546
666,shape666-I,3212,"AVENIDA BR 116, 5989",34,-38.515934,-3.773805,11157.5717065826
666,shape666-I,4874,"RODOVIA BR 116, SN",35,-38.51653,-3.771759,11393.2294519798
666,shape666-I,5084,"RODOVIA BR 116, 5541",36,-38.517111,-3.769625,11637.7954178701
666,shape666-I,3312,"RODOVIA BR 116, 5239",37,-38.517569,-3.767893,11835.8986915158
666,shape666-I,3310,"RODOVIA BR 116, 220",38,-38.518258,-3.764629,12204.9465945669
666,shape666-I,5147,"AVENIDA AGUANAMBI, 951",39,-38.524891,-3.746715,14426.6654483087
666,shape666-I,2432,"AVENIDA ARTHUR TEMOTEO, 1001",40,-38.525248,-3.745832,14532.2713582965
666,shape666-I,2109,"RUA CEL SOLON, 290 A",41,-38.526202,-3.742896,14922.0795675341
666,shape666-I,2106,"RUA CEL SOLON, 441",42,-38.5279,-3.743077,15111.6936113265
666,shape666-I,2102,"RUA SALDANHA MARINHO, 635",43,-38.53009,-3.742697,15363.1195803538
666,shape666-I,4357,"RUA SOLON PINHEIRO, 1238",44,-38.52996,-3.741258,15555.7717429642
666,shape666-I,2089,"RUA SOLON PINHEIRO, 948",45,-38.529066,-3.738649,15860.7735908199
666,shape666-I,2091,"RUA SOLON PINHEIRO, 760",46,-38.528478,-3.73691,16063.7878749739
666,shape666-I,5510,"RUA SOLON PINHEIRO, 515",47,-38.527855,-3.735093,16276.2208539898
666,shape666-I,5535,"RUA SOLON PINHEIRO, 446",48,-38.52755,-3.734196,16380.9991999169
666,shape666-I,4723,"PRAÇA SOLON PINHEIRO, SN",49,-38.526918,-3.732369,16572.5243930073
