route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
200,shape200-V,6167,"AVENIDA TRISTÃO GONÇALVES, SN",1,-38.532985,-3.726394,18.3485546923657
200,shape200-V,1013,"AVENIDA IMPERADOR, 270",2,-38.533477,-3.72369,550.971357856355
200,shape200-V,1010,"AVENIDA IMPERADOR, 550",3,-38.534206,-3.726137,833.313292368069
200,shape200-V,1692,"AVENIDA IMPERADOR, 832",4,-38.534757,-3.727993,1047.40608129193
200,shape200-V,1599,"AVENIDA IMPERADOR, 1203",5,-38.535702,-3.731303,1428.04283901241
200,shape200-V,6264,"ESTAÇÃO JOSÉ SOMBRA, 207",6,-38.546775,-3.731971,3146.42141991182
200,shape200-V,6266,"ESTAÇÃO INSTITUTO DOS CEGOS, 887",7,-38.552973,-3.733243,3851.11788891732
200,shape200-V,6269,"ESTAÇÃO DOM LINO, 1351",8,-38.556989,-3.734092,4308.93402046778
200,shape200-V,6271,"ESTAÇÃO ERICO MOTA, 1820",9,-38.562425,-3.735207,4927.78689256519
200,shape200-V,6273,"ESTAÇÃO NORTH SHOPPING, 2407",10,-38.5663,-3.736013,5368.27114703916
200,shape200-V,2003,"AVENIDA MISTER HULL, SN",11,-38.571699,-3.73681,5974.81682301233
200,shape200-V,1997,"AVENIDA MISTER HULL, 3210",12,-38.574095,-3.737085,6242.6150241173
200,shape200-V,1993,"AVENIDA MISTER HULL, SN",13,-38.57721,-3.737501,6591.56151048268
200,shape200-V,1980,"AVENIDA MISTER HULL, 10",14,-38.580987,-3.738015,7014.81034426951
200,shape200-V,1978,"AVENIDA MISTER HULL, 4465",15,-38.583002,-3.738306,7240.86118515995
200,shape200-V,6108,"PRAÇA TERMINAL ANTONIO BEZERRA, SN",16,-38.584186,-3.737485,7457.93716211476
