route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
085,shape085-V,6209,"RUA MONS CATÃO, SN",1,-38.489746,-3.736202,7.3094929877631
085,shape085-V,1830,"AVENIDA DOM LUIS, 1200",2,-38.490029,-3.735624,108.603375022471
085,shape085-V,6206,"AVENIDA DOM LUIS, 690",3,-38.494905,-3.734051,677.2984545364
085,shape085-V,1804,"AVENIDA DOM LUIS, 230",4,-38.499696,-3.732502,1276.49547249395
085,shape085-V,1788,"RUA TEN BENEVOLO, 217",5,-38.502073,-3.730287,1756.86994868338
085,shape085-V,1778,"AVENIDA BAR STUDART, 789",6,-38.505613,-3.731387,2327.93456203995
085,shape085-V,1786,"AVENIDA BAR STUDART, 1148",7,-38.506894,-3.735416,2795.4590985605
085,shape085-V,2129,"AVENIDA BAR STUDART, 1486",8,-38.50753,-3.737372,3022.91489221189
085,shape085-V,2130,"AVENIDA BAR STUDART, 1864",9,-38.508267,-3.739634,3286.00610122739
085,shape085-V,2141,"AVENIDA BAR STUDART, SN",10,-38.509269,-3.742771,3650.18405402642
085,shape085-V,4096,"AVENIDA BAR STUDART, 2450",11,-38.509894,-3.744713,3875.78976997551
085,shape085-V,2492,"AVENIDA BAR STUDART, 2780",12,-38.511036,-3.748358,4298.20753988229
085,shape085-V,2509,"AVENIDA BAR STUDART, 3100",13,-38.511851,-3.750906,4594.04543223119
085,shape085-V,2508,"AVENIDA PONTES VIEIRA, 855",14,-38.513088,-3.752625,4864.91053609073
085,shape085-V,2487,"AVENIDA PONTES VIEIRA, 440",15,-38.516536,-3.753035,5250.45495070999
085,shape085-V,2480,"AVENIDA PONTES VIEIRA, 220",16,-38.518781,-3.753289,5501.31943727222
085,shape085-V,4846,"AVENIDA 13 DE MAIO, 100",17,-38.520853,-3.753519,5732.79737635709
085,shape085-V,6172,"AVENIDA AGUANAMBI, 1827",18,-38.52365,-3.753432,6454.54260824859
085,shape085-V,3280,"AVENIDA AGUANAMBI, 2479",19,-38.523751,-3.759443,7207.58512911125
085,shape085-V,2861,"AVENIDA BORGES DE MELO, 1184",20,-38.530245,-3.759707,8084.53589257388
085,shape085-V,4019,"AVENIDA BORGES DE MELO, SN",21,-38.531671,-3.758471,8293.68020562383
085,shape085-V,4390,"AVENIDA BORGES DE MELO, 1540",22,-38.533087,-3.757258,8500.32460380106
085,shape085-V,2845,"AVENIDA BORGES DE MELO, 1771",23,-38.534401,-3.756116,8693.26756034451
085,shape085-V,2412,"AVENIDA BORGES DE MELO, 2121",24,-38.536939,-3.753954,9062.77606678736
085,shape085-V,2414,"AVENIDA BORGES DE MELO, 68",25,-38.538334,-3.752878,9258.53910328747
085,shape085-V,5473,"RUA MAJ WEYNE, 412",26,-38.540919,-3.751693,9583.58948780759
085,shape085-V,2403,"RUA JULIO CESAR   (D12), 798 (06)",27,-38.543227,-3.750473,9931.81237770668
085,shape085-V,2404,"RUA JULIO CESAR   (D12), 1025",28,-38.544598,-3.751988,10158.1324604619
085,shape085-V,5599,"RUA ALEXANDRE BARAUNA, 292",29,-38.54685,-3.752394,10515.5197544015
085,shape085-V,5600,"RUA ALEXANDRE BARAUNA, 574 B",30,-38.548582,-3.750804,10776.0641031395
085,shape085-V,5756,"RUA MACHADO DE ASSIS, 514",31,-38.549288,-3.750553,10884.7094776157
085,shape085-V,4381,"RUA PROF. COSTA MENDES, 1290",32,-38.550931,-3.751069,11145.4755185689
085,shape085-V,6312,"RUA CAPITÃO FRANCISCO PEDRO, 1347",33,-38.551426,-3.749997,11316.7434199069
085,shape085-V,2379,"AVENIDA JOSE BASTOS, 3830",34,-38.552448,-3.751859,11680.5161475015
085,shape085-V,2376,"AVENIDA JOSE BASTOS, 4140",35,-38.554387,-3.753804,11984.8309558267
085,shape085-V,2801,"AVENIDA JOSE BASTOS, SN",36,-38.555882,-3.755331,12221.6102312234
085,shape085-V,5782,"AVENIDA JOSE BASTOS, 4438",37,-38.557291,-3.756641,12434.793190697
085,shape085-V,2792,"AVENIDA AMÉRICO BARREIRA, 4855",38,-38.559815,-3.757125,12723.6938882617
085,shape085-V,2788,"AVENIDA AMÉRICO BARREIRA, 5284",39,-38.563241,-3.758494,13145.7218867832
085,shape085-V,2796,"AVENIDA AMÉRICO BARREIRA, 5626",40,-38.56484,-3.760991,13473.9546805027
085,shape085-V,2795,"AVENIDA AMÉRICO BARREIRA, 5868",41,-38.56619,-3.763047,13746.2104660179
085,shape085-V,2889,"AVENIDA AMÉRICO BARREIRA, 6180",42,-38.567809,-3.765614,14082.1845642957
085,shape085-V,6336,"PRAÇA TERMINAL LAGOA, SN",43,-38.570071,-3.77156,14889.8238700756
