route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
221,shape221-V,6363,"RUA SÃO SEBASTIÃO, S/N",1,-38.56707,-3.725188,11.1707809241264
221,shape221-V,941,"RUA OLAVO BILAC, SN",2,-38.565482,-3.726114,272.343480012033
221,shape221-V,937,"AVENIDA SGT HERMINIO, SN",3,-38.567027,-3.72746,645.121625289675
221,shape221-V,4772,"AVENIDA DOR THEBERGE, 2759",4,-38.568647,-3.725958,1065.31587323546
221,shape221-V,4776,"AVENIDA DOR THEBERGE, 2520",5,-38.568176,-3.724503,1234.43883355461
221,shape221-V,927,"AVENIDA DOR THEBERGE, SN",6,-38.567391,-3.722199,1503.63507512862
221,shape221-V,925,"AVENIDA DOR THEBERGE, 1768",7,-38.566695,-3.719919,1767.44677047185
221,shape221-V,926,"RUA ACUCENA, 1768",8,-38.567455,-3.71996,2464.81449189769
221,shape221-V,821,"RUA TEODORO DE CASTRO, 4099",9,-38.569858,-3.720016,2813.94510897495
221,shape221-V,234,"RUA TEODORO DE CASTRO, 6264",10,-38.576051,-3.717134,3572.93683802488
221,shape221-V,233,"RUA TEODORO DE CASTRO, 6411",11,-38.577583,-3.716558,3754.58734360821
221,shape221-V,151,"RUA COS LAFAYETE, 564",12,-38.582994,-3.717963,4529.23254901927
221,shape221-V,155,"RUA COS LAFAYETE, 872",13,-38.586023,-3.717682,4867.06138927296
221,shape221-V,133,"AVENIDA MOZART P.LUCENA, 1357",14,-38.594688,-3.714771,6020.90302725238
221,shape221-V,117,"AVENIDA MOZART P.LUCENA, 1211",15,-38.594275,-3.713349,6184.64413693852
221,shape221-V,114,"RUA DOR QUIXADA FELICIO, 241",16,-38.595365,-3.710083,6715.3988949153
221,shape221-V,103,"RUA DOR QUIXADA FELICIO, 442",17,-38.597229,-3.709547,6930.72079090264
221,shape221-V,102,"RUA BETA, 202",18,-38.600778,-3.71436,7723.26299617247
221,shape221-V,5053,"RUA BETA, 204",19,-38.602219,-3.713725,7898.05363514804
221,shape221-V,4135,"RUA BETA, 332",20,-38.603543,-3.713391,8049.83693039532
221,shape221-V,5459,"RUA GAMA, SN",21,-38.601483,-3.712404,8473.82744748549
221,shape221-V,6362,"RUA GAMA, S/N",22,-38.600703,-3.712761,8569.1245878642
