route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
456,shape456-V,6083,"PRAÇA TERMINAL PARANGABA, SN",1,-38.56358,-3.775878,6.38766325877507
456,shape456-V,1655,"AVENIDA DEDÉ BRASIL, 614 A",2,-38.560862,-3.779165,631.252212639956
456,shape456-V,1652,"AVENIDA DEDÉ BRASIL, 852",3,-38.558255,-3.780872,979.08598947396
456,shape456-V,286,"AVENIDA DEDÉ BRASIL, 1163",4,-38.555846,-3.782186,1283.4850817521
456,shape456-V,287,"AVENIDA DEDÉ BRASIL, 1341",5,-38.554412,-3.783257,1484.38589546135
456,shape456-V,293,"AVENIDA DR. SILAS MUNGUBA, 2259",6,-38.551494,-3.785809,1922.57410307718
456,shape456-V,4941,"AVENIDA DEDÉ BRASIL, 2672",7,-38.549827,-3.786598,2127.25075165871
456,shape456-V,303,"AVENIDA BERNARDO MANOEL, 7749",8,-38.548523,-3.789021,2530.0624180329
456,shape456-V,2586,"AVENIDA BERNARDO MANOEL, 8190",9,-38.549217,-3.791248,2788.01792251912
456,shape456-V,2591,"AVENIDA BERNARDO MANOEL, 8600",10,-38.550348,-3.794898,3210.60295319887
456,shape456-V,2573,"AVENIDA BERNARDO MANOEL, 8848",11,-38.550968,-3.79691,3443.4279179438
456,shape456-V,2577,"AVENIDA BERNARDO MANOEL, 9135",12,-38.551753,-3.799472,3739.74023651978
456,shape456-V,3067,"AVENIDA BERNARDO MANOEL, 9340",13,-38.552018,-3.800371,3843.37910585801
456,shape456-V,3062,"AVENIDA BERNARDO MANOEL, 9950",14,-38.553096,-3.803925,4254.06734725114
456,shape456-V,3092,"AVENIDA BERNARDO MANOEL, 8109",15,-38.553978,-3.806902,4597.43647184673
456,shape456-V,5110,"AVENIDA BERNARDO MANOEL, 10394",16,-38.555074,-3.810556,5019.27993076353
456,shape456-V,3200,"AVENIDA BERNARDO MANOEL, 10582",17,-38.555382,-3.811592,5138.79856794512
456,shape456-V,3201,"AVENIDA BERNARDO MANOEL, 10921",18,-38.556408,-3.814892,5520.95404621283
456,shape456-V,607,"AVENIDA BERNARDO MANOEL, 11153",19,-38.557207,-3.817495,5822.06847875607
456,shape456-V,669,"AVENIDA BERNARDO MANOEL, 1360",20,-38.557694,-3.819087,6006.16504078871
456,shape456-V,666,"AVENIDA BERNARDO MANOEL, 11",21,-38.558458,-3.821695,6306.72666163317
456,shape456-V,5131,"AVENIDA BERNARDO MANOEL, 251",22,-38.55893,-3.824297,6599.81740293165
456,shape456-V,4588,"RUA 3 CJ PEQ MONDUBIM, 135",23,-38.55994,-3.824104,6758.0130994741
456,shape456-V,685,"RUA MONTE LIBANO, 422 E",24,-38.561309,-3.823894,6943.8630827778
456,shape456-V,681,"RUA MONTE LIBANO, 580",25,-38.562925,-3.825987,7236.64524793415
456,shape456-V,679,"RUA MONTE LIBANO, 756",26,-38.563582,-3.826881,7359.51481977352
456,shape456-V,5672,"RUA MONTE LIBANO, 999",27,-38.56491,-3.828595,7599.76185319059
456,shape456-V,5674,"RUA ANTONIO BARBOSA, 1051",28,-38.564227,-3.830008,7863.23608851898
456,shape456-V,5709,"RUA ANTONIO BARBOSA, 1390",29,-38.564676,-3.831272,8011.58344826839
456,shape456-V,920,"RUA ANTONIO BARBOSA, 1441",30,-38.565211,-3.832736,8183.96857977303
456,shape456-V,922,"RUA ANTONIO BARBOSA, 1775",31,-38.565882,-3.834665,8409.83843166871
456,shape456-V,923,"RUA CEL QUEIROZ, 552",32,-38.567071,-3.834356,8558.06620318792
456,shape456-V,903,"RUA CEL QUEIROZ, 960",33,-38.568793,-3.833736,8761.1745502043
456,shape456-V,5158,"RUA PARANAI, 1144",34,-38.568106,-3.831538,9047.4001621287
456,shape456-V,5476,"RUA PLANALTINA, 951",35,-38.569306,-3.832304,9293.73085021637
456,shape456-V,5478,"RUA OSCAR ROMERO, 220",36,-38.570561,-3.83272,9500.53835022775
456,shape456-V,5481,"RUA OSCAR ROMERO, 492",37,-38.571889,-3.832164,9660.28313435407
456,shape456-V,5161,"RUA CHICO MENDES  (D34), 1144",38,-38.571714,-3.833667,10095.4587472737
456,shape456-V,5162,"RUA JOAQUIM CORREIA, 670",39,-38.57113,-3.834711,10278.5403710985
456,shape456-V,4560,"RUA PLANALTINA, 1520",40,-38.57064,-3.835477,10417.2717768448
456,shape456-V,3739,"RUA GASPAR DUTRA, 1800",41,-38.56992,-3.838155,10847.1973859886
456,shape456-V,5163,"AVENIDA FRANCISCA MARIA DA CONCEICAO, 753",42,-38.569043,-3.839675,11077.5371530684
456,shape456-V,5164,"RUA RETIRO DA FELICIDADE, 155",43,-38.566268,-3.841453,11528.0929112238
456,shape456-V,4584,"AVENIDA FRANCISCA MARIA DA CONCEICAO, SN",44,-38.567729,-3.840729,11710.2361120774
456,shape456-V,3742,"AVENIDA FRANCISCA MARIA DA CONCEICAO, 780",45,-38.569142,-3.839597,11910.9112611257
456,shape456-V,4563,"AVENIDA FRANCISCA MARIA DA CONCEICAO, 1221",46,-38.572001,-3.837163,12327.273994526
456,shape456-V,4566,"AVENIDA FRANCISCA MARIA DA CONCEICAO, 1430",47,-38.57292,-3.836411,12458.8865629705
456,shape456-V,5165,"AVENIDA NOVA FORTALEZA [72], 919",48,-38.574987,-3.839303,13269.6820026462
