route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
064,shape064-I,6083,"PRAÇA TERMINAL PARANGABA, SN",1,-38.56358,-3.775878,0
064,shape064-I,1655,"AVENIDA DEDÉ BRASIL, 614 A",2,-38.560862,-3.779165,624.864549376468
064,shape064-I,1652,"AVENIDA DEDÉ BRASIL, 852",3,-38.558255,-3.780872,972.698326210472
064,shape064-I,286,"AVENIDA DEDÉ BRASIL, 1163",4,-38.555846,-3.782186,1277.09741848862
064,shape064-I,287,"AVENIDA DEDÉ BRASIL, 1341",5,-38.554412,-3.783257,1477.99823219786
064,shape064-I,293,"AVENIDA DR. SILAS MUNGUBA, 2259",6,-38.551494,-3.785809,1916.18643981369
064,shape064-I,4941,"AVENIDA DEDÉ BRASIL, 2672",7,-38.549827,-3.786598,2120.86308839522
064,shape064-I,300,"AVENIDA DEDÉ BRASIL, 2939",8,-38.547557,-3.7878,2405.95830752883
064,shape064-I,296,"AVENIDA BERNARDO MANOEL, 7589",9,-38.546937,-3.784458,3133.87294767511
064,shape064-I,3205,"AVENIDA BERNARDO MANOEL, 7203",10,-38.546046,-3.78144,3481.86123218232
064,shape064-I,5211,"AVENIDA SEN CARLOS JEREISSATI, SN",11,-38.541657,-3.78044,4102.44612826226
064,shape064-I,4866,"RUA SEN CARLOS JEREISSATI, SN",12,-38.536281,-3.78207,4725.98890303269
064,shape064-I,3209,"AVENIDA CARLOS JEREISSATI, SN",13,-38.538328,-3.781311,5868.17887882554
064,shape064-I,1668,"AVENIDA CARLOS JEREISSATI, 987",14,-38.54791,-3.77751,7753.10756988282
064,shape064-I,2917,"RUA SAUDADE, 161",15,-38.549043,-3.768562,8944.26708743723
064,shape064-I,2965,"RUA SAUDADE, 379",16,-38.545874,-3.769471,9319.61633469027
064,shape064-I,2962,"AVENIDA LAURO VIEIRA CHAVES, 1737",17,-38.542949,-3.771028,9694.96853904918
064,shape064-I,2960,"AVENIDA LAURO VIEIRA CHAVES, 1575",18,-38.541403,-3.771689,9883.31510705393
064,shape064-I,2959,"AVENIDA LAURO VIEIRA CHAVES, 1410",19,-38.539901,-3.772035,10054.6671449459
064,shape064-I,2956,"AVENIDA LUCIANO CARNEIRO, 2655",20,-38.538763,-3.771836,10199.2460649104
064,shape064-I,2954,"AVENIDA LUCIANO CARNEIRO, 2500",21,-38.538196,-3.769992,10412.5805709047
064,shape064-I,2944,"AVENIDA LUCIANO CARNEIRO, 2123",22,-38.537253,-3.766889,10771.2149827733
064,shape064-I,2949,"AVENIDA LUCIANO CARNEIRO, 1991",23,-38.536732,-3.765192,10967.5163355279
064,shape064-I,2843,"AVENIDA LUCIANO CARNEIRO, 1770",24,-38.536212,-3.76358,11154.8284951345
064,shape064-I,2842,"AVENIDA LUCIANO CARNEIRO, 1450",25,-38.535767,-3.762102,11325.5172300251
064,shape064-I,2857,"AVENIDA LUCIANO CARNEIRO, 1350",26,-38.535106,-3.759927,11576.8934642752
064,shape064-I,2848,"AVENIDA LUCIANO CARNEIRO, 869",27,-38.53389,-3.755968,12034.8756881129
064,shape064-I,2437,"AVENIDA LUCIANO CARNEIRO, 635",28,-38.533318,-3.75407,12254.0823784058
064,shape064-I,2424,"AVENIDA LUCIANO CARNEIRO, SN",29,-38.532132,-3.750234,12698.0900945233
064,shape064-I,2425,"RUA JAIME BENEVOLO, SN",30,-38.53141,-3.74896,12862.7014918819
064,shape064-I,2417,"AVENIDA 13 DE MAIO, 1180",31,-38.532208,-3.746803,13201.3115022166
064,shape064-I,3962,"AVENIDA 13 DE MAIO, SN",32,-38.5357,-3.743813,13710.8295142225
064,shape064-I,2081,"AVENIDA 13 DE MAIO, SN",33,-38.538486,-3.741418,14118.0082463929
064,shape064-I,1717,"AVENIDA DA UNIVERSIDADE, 2068",34,-38.5345,-3.735906,14954.8314973699
064,shape064-I,1722,"RUA GAL SAMPAIO, 1731",35,-38.532704,-3.733389,15302.9355120733
064,shape064-I,5420,"RUA GAL SAMPAIO, SN",36,-38.532485,-3.732651,15388.0608320735
064,shape064-I,5266,"RUA GAL SAMPAIO, 1187",37,-38.531402,-3.728999,15787.3081679893
