route_id,shape_id,stop_id,stop_name,stop_sequence,stop_lon,stop_lat,dist
338,shape338-I,5943,"RUA PAULO AFONSO, 5061",1,-38.636034,-3.813986,6.98491222494014e-09
338,shape338-I,4010,"AVENIDA ANEL VIÁRIO, SN",2,-38.629597,-3.821804,1247.87765595681
338,shape338-I,4009,"AVENIDA ANEL VIÁRIO, SN",3,-38.628485,-3.823313,1455.40195414735
338,shape338-I,4008,"AVENIDA ANEL VIÁRIO, 973",4,-38.627465,-3.824649,1641.52538908945
338,shape338-I,4006,"AVENIDA OSORIO DE PAIVA, 8419",5,-38.623918,-3.827371,2226.65079252958
338,shape338-I,4327,"AVENIDA OSORIO DE PAIVA, 8205",6,-38.622539,-3.825805,2462.4075562893
338,shape338-I,4324,"AVENIDA OSORIO DE PAIVA, 7888",7,-38.620319,-3.823575,2811.0188100788
338,shape338-I,4323,"AVENIDA OSORIO DE PAIVA, 7733",8,-38.616212,-3.819377,3461.78081129012
338,shape338-I,3596,"AVENIDA OSORIO DE PAIVA, 7475",9,-38.613856,-3.81695,3836.48835239634
338,shape338-I,3599,"AVENIDA OSORIO DE PAIVA, 6853",10,-38.611229,-3.814266,4252.55242166807
338,shape338-I,825,"AVENIDA OSORIO DE PAIVA, 6683",11,-38.609217,-3.812242,4568.72387596562
338,shape338-I,827,"AVENIDA OSORIO DE PAIVA, 6297",12,-38.607727,-3.810727,4804.16242313994
338,shape338-I,5058,"AVENIDA GAL OSORIO DE PAIVA, 6023",13,-38.605924,-3.808878,5090.25751735426
338,shape338-I,535,"AVENIDA GEN OSÓRIO DE PAIVA, 5200",14,-38.604693,-3.807604,5286.62272583996
338,shape338-I,538,"AVENIDA OSORIO DE PAIVA, 5445",15,-38.602054,-3.804888,5706.25259411523
338,shape338-I,540,"AVENIDA GAL OSORIO DE PAIVA, SN",16,-38.59892,-3.801629,6207.23360827296
338,shape338-I,4377,"AVENIDA GAL OSORIO DE PAIVA, 1649",17,-38.597342,-3.799994,6459.02534450983
338,shape338-I,435,"AVENIDA GAL OSORIO DE PAIVA, 4649",18,-38.596513,-3.799128,6591.84449648871
338,shape338-I,434,"AVENIDA GAL OSORIO DE PAIVA, 4530",19,-38.595905,-3.798492,6689.31583672128
338,shape338-I,432,"AVENIDA GAL OSORIO DE PAIVA, 4285",20,-38.593599,-3.796138,7054.40528033201
338,shape338-I,424,"AVENIDA DES FROTA    (D71), 4130",21,-38.590722,-3.793171,7512.29938137797
338,shape338-I,445,"AVENIDA GAL OSORIO DE PAIVA, 3477",22,-38.588774,-3.791159,7822.56786183275
338,shape338-I,5822,"PRAÇA TERMINAL SIQUEIRA, SN",23,-38.586833,-3.789329,8110.04354664798
